zip,member,piece_name,block,record_idx,record_kind,n_points,point_idx,a,b,c,e,x,y,in_real,nearest_perim_units,nearest_perim_in,nearest_perim_mm,nearest_dxf14_in,block_check_line_table
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,7,2,38,33,-1,1,0,1,570138,337436,1,19352.5,1.9353,49.16,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,7,2,38,34,-1,1,0,1,567812,336329,1,19209.9,1.9210,48.79,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,7,2,38,35,-1,1,0,1,565265,335293,1,19108.1,1.9108,48.53,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,7,2,38,36,-1,1,0,1,564075,334859,1,19072.8,1.9073,48.44,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,7,2,38,37,-1,1,0,1,562946,334474,1,19047.6,1.9048,48.38,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,8,2,18,0,-1,1,0,1,533034,400876,1,24747.7,2.4748,62.86,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,8,2,18,1,-1,1,0,1,533333,399306,1,26144.2,2.6144,66.41,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,8,2,18,2,-1,1,0,1,533584,397652,1,27569.4,2.7569,70.03,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,8,2,18,3,-1,1,0,1,533791,395916,1,29028.8,2.9029,73.73,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,8,2,18,4,-1,1,0,1,533959,394110,1,30462.2,3.0462,77.37,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,8,2,18,5,-1,1,0,1,534139,391405,1,32449.7,3.2450,82.42,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,8,2,18,6,-1,1,0,1,534257,388587,1,34250.0,3.4250,86.99,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,8,2,18,7,-1,1,0,1,534357,382704,1,37350.2,3.7350,94.87,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,8,2,18,8,-1,1,0,1,534340,371242,1,39262.9,3.9263,99.73,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,8,2,18,9,-1,1,0,1,534420,368909,1,39187.8,3.9188,99.54,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,8,2,18,10,-1,1,0,1,534583,366614,1,38914.6,3.8915,98.84,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,8,2,18,11,-1,1,0,1,534826,364355,1,38404.6,3.8405,97.55,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,8,2,18,12,-1,1,0,1,535148,362130,1,37791.0,3.7791,95.99,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,8,2,18,13,-1,1,0,1,535948,358069,1,36357.2,3.6357,92.35,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,8,2,18,14,-1,1,0,1,536991,354114,1,34335.4,3.4335,87.21,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,8,2,18,15,-1,1,0,1,538238,350321,1,32161.4,3.2161,81.69,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,8,2,18,16,-1,1,0,1,539684,346616,1,29542.4,2.9542,75.04,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,8,2,18,17,-1,1,0,1,547880,328955,1,15145.6,1.5146,38.47,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,9,2,12,0,-1,1,0,1,586600,409655,1,16047.2,1.6047,40.76,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,9,2,12,1,-1,1,0,1,585250,409183,1,17453.6,1.7454,44.33,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,9,2,12,2,-1,1,0,1,583737,408761,1,18976.8,1.8977,48.20,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,9,2,12,3,-1,1,0,1,581259,408200,1,21407.0,2.1407,54.37,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,9,2,12,4,-1,1,0,1,578619,407692,1,22823.2,2.2823,57.97,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,9,2,12,5,-1,1,0,1,573960,406814,1,24245.4,2.4245,61.58,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,9,2,12,6,-1,1,0,1,558163,405733,1,27184.6,2.7185,69.05,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,9,2,12,7,-1,1,0,1,554314,405315,1,27990.1,2.7990,71.09,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,9,2,12,8,-1,1,0,1,550401,404690,1,28479.7,2.8480,72.34,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,9,2,12,9,-1,1,0,1,546018,403820,1,28496.6,2.8497,72.38,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,9,2,12,10,-1,1,0,1,541599,402837,1,27677.5,2.7678,70.30,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,9,2,12,11,-1,1,0,1,533034,400876,1,24747.7,2.4748,62.86,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,0,-1,2,0,1,563494,331188,1,15749.9,1.5750,40.00,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,1,-1,1,0,1,565681,331880,1,15747.4,1.5747,40.00,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,2,-1,1,0,1,567661,332569,1,15749.0,1.5749,40.00,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,3,-1,1,0,1,569467,333254,1,15747.5,1.5748,40.00,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,4,-1,1,0,1,571134,333937,1,15748.2,1.5748,40.00,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,5,-1,1,0,1,572938,334730,1,15749.2,1.5749,40.00,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,6,-1,1,0,1,574650,335522,1,15747.8,1.5748,40.00,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,7,-1,1,0,1,578552,337363,1,15746.9,1.5747,40.00,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,8,-1,1,0,1,579767,338177,1,15748.7,1.5749,40.00,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,9,-1,1,0,1,580941,338914,1,15747.8,1.5748,40.00,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,10,-1,1,0,1,582155,339699,1,15747.7,1.5748,40.00,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,11,-1,1,0,1,583161,340414,1,15748.2,1.5748,40.00,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,12,-1,1,0,1,584247,341273,1,15747.7,1.5748,40.00,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,13,-1,1,0,1,585442,342336,1,15748.4,1.5748,40.00,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,14,-1,1,0,1,586091,342959,1,15747.2,1.5747,40.00,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,15,-1,1,0,1,586778,343654,1,15747.8,1.5748,40.00,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,16,-1,1,0,1,587507,344427,1,15747.1,1.5747,40.00,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,17,-1,1,0,1,588283,345287,1,15748.2,1.5748,40.00,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,18,-1,1,0,1,589108,346237,1,15748.9,1.5749,40.00,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,19,-1,1,0,1,589988,347285,1,15747.5,1.5747,40.00,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,20,-1,1,0,1,590925,348441,1,15748.4,1.5748,40.00,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,21,-1,1,0,1,591924,349708,1,15747.2,1.5747,40.00,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,22,-1,1,0,1,592987,351095,1,15748.1,1.5748,40.00,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,23,-1,1,0,1,594119,352609,1,15748.0,1.5748,40.00,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,24,-1,1,0,1,595445,355408,1,15748.7,1.5749,40.00,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,25,-1,1,0,1,596699,358254,1,15749.1,1.5749,40.00,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,26,-1,1,0,1,597825,361189,1,15748.0,1.5748,40.00,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,27,-1,1,0,1,598764,364247,1,15747.6,1.5748,40.00,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,28,-1,1,0,1,599198,366083,1,15748.0,1.5748,40.00,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,29,-1,1,0,1,599539,367979,1,15749.4,1.5749,40.00,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,30,-1,1,0,1,599776,369942,1,15749.6,1.5750,40.00,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,31,-1,1,0,1,599899,371980,1,15748.0,1.5748,40.00,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,32,-1,1,0,1,599783,373858,1,15752.6,1.5753,40.01,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,33,-1,1,0,1,599757,375587,1,15748.2,1.5748,40.00,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,34,-1,1,0,1,599728,377162,1,15747.9,1.5748,40.00,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,35,-1,1,0,1,599659,378415,1,15747.2,1.5747,40.00,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,36,-1,1,0,1,599514,379791,1,15749.0,1.5749,40.00,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,37,-1,1,0,1,599268,381343,1,15748.0,1.5748,40.00,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,38,-1,1,0,1,598887,383120,1,15747.4,1.5747,40.00,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,39,-1,1,0,1,598637,384109,1,15748.6,1.5749,40.00,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,40,-1,1,0,1,598343,385173,1,15747.2,1.5747,40.00,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,41,-1,1,0,1,598000,386320,1,15747.6,1.5748,40.00,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,42,-1,1,0,1,597605,387552,1,15748.2,1.5748,40.00,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,43,-1,1,0,1,597154,388880,1,15747.8,1.5748,40.00,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,44,-1,1,0,1,596644,390307,1,15748.4,1.5748,40.00,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,45,-1,1,0,1,596071,391843,1,15746.9,1.5747,40.00,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,46,-1,1,0,1,595430,393490,1,15747.7,1.5748,40.00,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,47,-1,1,0,1,594629,395411,1,15747.5,1.5747,40.00,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,48,-1,1,0,1,593809,397237,1,15749.2,1.5749,40.00,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,49,-1,1,0,1,592975,398975,1,15747.4,1.5747,40.00,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,50,-1,1,0,1,592124,400634,1,15747.8,1.5748,40.00,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,51,-1,1,0,1,590744,403128,1,15748.1,1.5748,40.00,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,52,-1,1,0,1,589337,405473,1,15748.7,1.5749,40.00,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,10,2,54,53,-1,1,0,1,586600,409655,1,16047.2,1.6047,40.76,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,11,2,15,0,-1,1,0,1,547880,328955,1,15145.6,1.5146,38.47,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,11,2,15,1,-1,1,0,1,548771,329054,1,15351.1,1.5351,38.99,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,11,2,15,2,-1,1,0,1,549580,329129,1,15475.7,1.5476,39.31,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,11,2,15,3,-1,1,0,1,551063,329242,1,15663.9,1.5664,39.79,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,11,2,15,4,-1,1,0,1,551671,329286,1,15722.7,1.5723,39.94,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,11,2,15,5,-1,1,0,1,552561,329355,1,15778.9,1.5779,40.08,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,11,2,15,6,-1,1,0,1,553529,329449,1,15859.2,1.5859,40.28,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,11,2,15,7,-1,1,0,1,554621,329577,1,15948.5,1.5949,40.51,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,11,2,15,8,-1,1,0,1,555879,329753,1,16039.2,1.6039,40.74,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,11,2,15,9,-1,1,0,1,557351,329989,1,16095.7,1.6096,40.88,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,11,2,15,10,-1,1,0,1,559082,330297,1,16098.1,1.6098,40.89,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,11,2,15,11,-1,1,0,1,560058,330483,1,16111.6,1.6112,40.92,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,11,2,15,12,-1,1,0,1,561114,330694,1,16012.7,1.6013,40.67,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,11,2,15,13,-1,1,0,1,562259,330928,1,15882.7,1.5883,40.34,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,11,2,15,14,-1,1,0,1,563494,331188,1,15749.9,1.5750,40.00,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,12,2,2,0,-1,1,0,1,552922,332993,1,19411.4,1.9411,49.30,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,12,2,2,1,-1,1,0,1,552922,413885,1,19443.3,1.9443,49.39,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,13,2,2,0,-1,1,0,1,514971,366807,1,19628.0,1.9628,49.86,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF28.tmp,2303-B1-INMO-5-SP24,0,13,2,2,1,-1,1,0,1,591089,366728,1,23787.7,2.3788,60.42,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF29.tmp,2303-B1-OUMO-5-SP24,0,4,2,2,0,-1,1,0,0,26214,55581,1,26190.9,2.6191,66.52,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF29.tmp,2303-B1-OUMO-5-SP24,0,4,2,2,1,-1,1,0,0,78641,55581,1,26089.7,2.6090,66.27,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF29.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,0,-1,1,0,1,60013,16607,1,14133.9,1.4134,35.90,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF29.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,1,-1,1,0,1,58328,16280,1,14424.3,1.4424,36.64,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF29.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,2,-1,1,0,1,56723,16010,1,14688.6,1.4689,37.31,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF29.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,3,-1,1,0,1,55193,15788,1,14821.5,1.4821,37.65,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF29.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,4,-1,1,0,1,53737,15618,1,14984.7,1.4985,38.06,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF29.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,5,-1,1,0,1,52350,15493,1,15058.0,1.5058,38.25,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF29.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,6,-1,1,0,1,51028,15414,1,15138.8,1.5139,38.45,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF29.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,7,-1,1,0,1,48570,15378,1,15298.8,1.5299,38.86,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF29.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,8,-1,1,0,1,46333,15493,1,15473.2,1.5473,39.30,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF29.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,9,-1,1,0,1,44291,15739,1,15666.9,1.5667,39.79,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF29.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,10,-1,1,0,1,42417,16099,1,15473.6,1.5474,39.30,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF29.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,11,-1,1,0,1,40681,16553,1,15327.5,1.5328,38.93,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF29.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,12,-1,1,0,1,38188,17403,1,15170.4,1.5170,38.53,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF29.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,13,-1,1,0,1,35862,18367,1,15021.9,1.5022,38.16,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF29.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,14,-1,1,0,1,33123,19583,1,14805.7,1.4806,37.61,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF29.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,15,-1,1,0,1,30291,20736,1,14189.9,1.4190,36.04,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF29.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,16,-1,1,0,1,28522,21950,1,14001.5,1.4001,35.56,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF29.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,17,-1,1,0,1,26835,23203,1,13809.4,1.3809,35.08,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF29.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,18,-1,1,0,1,25234,24495,1,13617.6,1.3618,34.59,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF29.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,19,-1,1,0,1,23720,25829,1,13427.4,1.3427,34.11,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF29.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,20,-1,1,0,1,22431,27071,1,13253.6,1.3254,33.66,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF29.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,21,-1,1,0,1,21219,28348,1,13078.6,1.3079,33.22,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF29.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,22,-1,1,0,1,20087,29664,1,12904.0,1.2904,32.78,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF29.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,23,-1,1,0,1,19038,31018,1,12730.1,1.2730,32.33,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF29.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,24,-1,1,0,1,18127,32329,1,12564.0,1.2564,31.91,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF29.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,25,-1,1,0,1,17293,33676,1,12397.2,1.2397,31.49,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF29.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,26,-1,1,0,1,16539,35060,1,12229.3,1.2229,31.06,,1
markers\2303-BD137-PLACED\2303-BD 137 PLACED.zip,aCF29.tmp,2303-B1-OUMO-5-SP24,0,5,2,38,27,-1,1,0,1,15866,36482,1,12105.6,1.2106,30.75,,1
